x,y,tx,ty
-1945.05,1329.98,-0.212706,0.169588
-1738.67,350.366,-0.172294,0.0440359
-1.23305,-687.752,0.117518,-0.0864202
1889.85,161.836,0.551228,0.0196077
-571.962,-1010.43,-0.050508,-0.128923
-264.576,1702.02,0.0278072,0.216419
-519.659,-51.2277,-0.091043,-0.00660261
-3168.94,681.688,-0.849948,0.095913
881.585,-566.957,-0.0528297,-0.0687145
-489.407,-1533.59,-0.0216382,-0.195338
988.876,243.447,0.0557302,0.0307084
-297.446,933.316,-0.0680359,0.119096
1818.79,994.544,0.217532,0.126705
-1217.76,-198.435,-0.0135927,-0.0239157
-1214.93,1483.69,-0.039462,0.18572
-313.695,-903.627,-0.0277574,-0.115453
823.369,611.843,0.0436331,0.077503
-383.407,760.533,-0.0263556,0.097143
-2032.01,1158.32,-0.30121,0.148461
-888.867,186.635,-0.0987468,0.0238277
702.614,57.9679,0.141039,0.00740312
-1346.52,103.575,-0.159962,0.0132799
1035.52,-1321.77,0.0202887,-0.165406
3176.97,-1067.53,0.983537,-0.123387
1223.91,-1301.34,-0.0454876,-0.156026
-521.029,-339.723,-0.213884,-0.0424927
-3486.51,58.1822,-0.784008,0.0112398
-504.125,3.75606,-0.0799877,0.000421523
-654.961,736.655,0.146651,0.0867331
-1452.97,761.399,-0.200657,0.0973935
2463.78,-635.322,0.51227,-0.0849158
471.616,-1367.86,0.0942748,-0.174492
-1695.17,8.62255,-0.339612,0.00107324
933.405,263.764,0.131505,0.033782
-343.717,-249.424,-0.104481,-0.0317332
-2839.49,-1049.64,-0.5512,-0.143107
-2032.98,-403.747,-0.548752,-0.0502216
1730.82,-1139.04,0.200814,-0.145176
-2784.79,543.444,-0.556975,0.0764464
461.387,419.025,0.339348,0.0490587
-1309.82,102.943,-0.116161,0.0130681
-106.798,323.647,-0.0789886,0.0412014
886.89,1097.83,0.154045,0.140211
2738.63,147.643,0.529301,0.0210274
-1775.68,-986.309,-0.657097,-0.104364
2178.37,-1439.57,0.333176,-0.183611
-523.907,-1163.53,-0.122572,-0.148283
-1196.96,1661.32,-0.218371,0.211363
1093.49,1028.29,0.476146,0.115611
-1302.59,-603.979,-0.177767,-0.0772253
279.893,-721.762,0.0238885,-0.0921751
914.38,-315.836,0.360839,-0.0381911
1877.88,-955.942,0.199584,-0.120826
291.301,595.622,0.0924669,0.0759154
1520.28,-1377.39,0.120657,-0.174209
-3608.19,139.699,-0.893368,0.0219816
-694.203,-1636.91,-0.125649,-0.209026
-162.869,-1159,-0.0438836,-0.147968
-1272.29,-63.6783,-0.0696845,-0.00779431
-1271.88,1029.75,-0.105585,0.130564
1869.31,-61.1948,0.322917,-0.00798302
641.085,-29.361,-0.053429,-0.00358465
-1256.37,-475.367,-0.0896826,-0.0597279
799.307,567.183,0.123043,0.0725438
-98.0069,119.933,-0.0856279,0.0152286
1694.07,181.794,0.228601,0.0232782
818.123,-140.836,0.0835442,-0.0179413
597.204,-1163.06,0.0677439,-0.148627
-1108.02,108.128,-0.033217,0.0135182
-571.165,163.228,-0.08767,0.0208899
-1908.05,-682.873,-0.486772,-0.0850798
556.28,-1355.06,-0.117312,-0.164481
2394.64,-428.44,0.447335,-0.0576249
-1979.9,-480.161,-0.307196,-0.0622106
-0.358484,-1440.43,-0.0285111,-0.183909
-678.168,-603.887,0.00636747,-0.0759699
-113.845,43.5235,0.231263,0.00524051
-1400.86,-239.81,-0.0782663,-0.0294646
-90.2525,656.041,0.00695832,0.0837477
-1384.72,36.5291,-0.162399,0.00471233
602.522,61.5551,0.11702,0.00783286
1487.5,1156.79,0.206266,0.147976
-222.465,-1112.12,-0.00354846,-0.141947
-3044.01,-415.169,-0.738695,-0.0618254
1957.41,900.99,0.216624,0.11395
1040.24,357.349,0.163114,0.0457255
-1226.93,-196.4,-0.0235906,-0.023807
1334.96,-1428.02,0.156453,-0.182326
-1252.42,-535.026,-0.299529,-0.0677617
-211.241,1320.22,-0.00863789,0.168604
968.943,-815.31,0.194585,-0.104041
110.413,647.276,-0.240001,0.0758597
1011.15,1295.07,0.147282,0.165525
669.66,37.8297,-0.22291,0.00424448
-727.443,-1288.18,-0.128733,-0.164555
-336.45,-263.138,0.15452,-0.0317032
260.019,-282.901,-0.187468,-0.0336695
-2152.75,264.755,-0.290079,0.0340611
-1594.72,481.207,-0.187141,0.0612217
874.47,878.534,0.12163,0.112363
2171.9,1252.87,0.766578,0.121411
-1300.84,-724.661,-0.0401951,-0.0889727
-1749.71,15.1647,-0.271035,0.00186279
846.989,-1494.59,0.142701,-0.19078
272.41,1686.07,0.141059,0.212529
257.549,1178.1,0.021807,0.150441
-2100.98,-1655.1,-0.314933,-0.210902
1353.63,39.0764,0.334305,0.00493184
-251.24,-455.551,-0.110697,-0.0578486
-6.50407,-1171.33,0.33795,-0.12697
2180.16,622.421,0.299679,0.0802016
128.71,930.737,0.00709955,0.118864
-1780,-1436.69,-0.206286,-0.183201
-1416.47,1201.57,-0.142797,0.152874
532.261,204.01,0.0464286,0.0260555
1213.46,-560.869,0.29346,-0.0710366
-1541.95,43.0429,-0.36748,0.00530283
-1397.1,1011.87,-0.552937,0.110584
-1380.73,370.863,-0.0468564,0.0452304
-1119.63,-567.601,-0.16999,-0.072669
-890.827,1645.85,-0.058469,0.208956
-1779.86,503.999,-0.398697,0.0640538
-1264.88,-1633.52,-0.111117,-0.207506
1065.39,-364.875,0.12407,-0.0466121
987.136,280.572,0.0470995,0.0353672
2051.88,360.525,0.530188,0.0452837
-1314.09,417.046,-0.157598,0.0532561
-24.6744,-912.062,0.267563,-0.105712
-1106.6,216.9,-0.127545,0.0277346
2541.64,1540.27,0.567877,0.184086
563.844,1279.13,0.0311988,0.162846
2541.83,1081.14,0.707541,0.126206
2695.73,-1554.93,0.550841,-0.188433
1269.89,1315.02,0.106034,0.166802
125.859,-1186.11,0.0435514,-0.151371
-1249.69,-469.28,-0.18016,-0.0600368
-1456.63,-38.9244,-0.0408282,-0.00456555
682.51,-89.4484,0.0644906,-0.0114309
392.645,-914.963,0.0110062,-0.116573
-657.327,1120.15,-0.196001,0.14128
-568.582,-1546.99,0.210722,-0.173487
3832.12,-1313.58,1.2177,-0.152984
-255.481,928.448,0.232787,0.107589
-1072.99,-377.566,-0.0522256,-0.0473226
-531.839,-137.848,-0.136664,-0.0175253
-1220.66,795.832,-0.166529,0.101824
200.408,-457.745,-0.0791837,-0.057601
-870.074,1609.27,-0.128269,0.205602
-141.23,-230.75,0.0492779,-0.0293416
1259.81,-439.232,0.143219,-0.0559321
-2558.86,1043.39,-0.468409,0.136729
1730.31,-1382.61,0.143297,-0.174748
1985.05,-1621.49,0.289596,-0.206776
-1059.03,-77.9546,-0.0500991,-0.00964609
-2057.83,-47.6805,-0.500799,-0.00625322
-1892.32,1436.29,-0.227278,0.183556
-1048.45,842.541,-0.409746,0.0992945
923.448,929.326,0.0697692,0.118046
-381.892,738.072,-0.0401677,0.0943432
845.089,1353.52,0.119962,0.173029
-1264.31,751.349,-0.14939,0.0958361
-1533.43,1004.74,-0.280012,0.128134
-172.87,1065.6,0.15692,0.130384
1409.88,1562.52,0.505027,0.174679
-347.505,-536.913,-0.420123,-0.0569963
-1235.88,-830.713,-0.250715,-0.105832
-1468.74,499.565,-0.0402456,0.0598291
-117.678,622.514,-0.0328477,0.0794961
-826.385,130.58,-0.128212,0.0167045
-1871.05,-745.797,-0.290705,-0.0960516
-935.236,-739.312,0.0713513,-0.0883961
-197.289,-71.273,-0.137607,-0.00900381
-172.823,1214.21,0.346751,0.126914
-1159.34,121.784,-0.108226,0.0154865
1064.66,1193.57,-0.0203941,0.146277
-1666.1,1384.66,-0.287978,0.175808
3220.57,-100.619,0.782547,-0.0164277
-1673.66,48.8586,-0.222959,0.00622638
-0.079169,-779.74,-0.161984,-0.0963787
-1835.19,928.485,-0.302842,0.119096
489.748,769.534,0.200511,0.0964389
322.503,352.469,0.0173713,0.0449257
-459.762,-731.65,0.229494,-0.0822482
-1684.14,-146.972,-0.192597,-0.0186878
2216.41,1625.27,0.759296,0.150148
2186.34,506.233,0.315089,0.0656658
600.488,-1427.42,0.0307915,-0.181812
93.8715,-346.168,0.0623473,-0.0441705
-1042.87,-841.224,0.0422142,-0.101489
44.0023,573.205,-0.0157705,0.0731684
-532.818,1108.26,-0.0390458,0.14132
2985.02,-1290.48,0.972054,-0.122019
1111.59,-781.452,0.333462,-0.0968136
907.092,-1582.67,0.102114,-0.202123
127.519,632.3,0.0437995,0.0807073
1722.87,286.518,0.295707,0.0370172
-308.569,487.927,-0.23663,0.0595983
1047.9,-1406.28,0.312425,-0.173038
-2863.44,847.533,-0.675266,0.113939
241.384,834.372,0.0192336,0.10659
1411.96,-605.541,0.163442,-0.0771432
967.342,-323.146,0.0756451,-0.0410109
1462.82,700.925,0.261606,0.0897723
725.003,-220.507,0.142847,-0.0282427
369.83,-282.635,0.0338615,-0.0360587
-1081.04,-376.253,-0.112882,-0.0478609
-1615.26,737.531,-0.332241,0.0938711
-185.287,1550.15,-0.121873,0.195414
-548.451,-777.41,0.042011,-0.0973307
914.246,-1112.01,0.143071,-0.142101
1393.86,650.16,0.191565,0.0831962
-1479.83,1266.67,-0.173347,0.161678
-1505.94,-438.313,-0.17733,-0.055845
3062.49,-1722.54,0.845981,-0.161087
155.652,12.6448,0.333416,0.00157063
1142.65,1732.66,0.217174,0.220262
939.433,-69.9315,0.426078,-0.00807224
399.206,120.575,0.0400277,0.015444
-2359.82,-716.763,-0.803168,-0.0770304
482.339,894.796,-0.0912587,0.110457
561.248,159.132,-0.0672049,0.0196864
26.3252,-1702.46,0.0217617,-0.217411
-1623.99,-410.57,-0.298411,-0.0528656
557.154,-548.356,0.0579049,-0.0700164
1193.44,-907.254,0.137691,-0.115791
-66.0849,-1225.31,-0.120268,-0.154172
1825.19,1267.77,0.442464,0.155877
-541.592,-818.252,-0.0391496,-0.104329
-1678.62,-1028.11,-0.25343,-0.131697
-2036.35,1605.57,-0.61005,0.175343
547.824,1231.27,0.11931,0.157005
341.258,579.371,-0.269592,0.0639296
-880.869,49.6998,-0.120397,0.00629216
-1012.41,980.312,0.0156365,0.12084
452.815,-1261.25,0.131562,-0.160104
-1204.97,-927.332,-0.0195875,-0.114196
662.121,-26.6704,0.246495,-0.00333231
273.308,-822.254,-0.0341683,-0.104266
839.197,434.435,0.411576,0.0503342
-16.1201,-1600.58,-0.0517783,-0.203949
1231.09,-1187.18,0.146722,-0.151541
1605.23,675.647,0.346128,0.0858786
-305.642,868.569,0.152565,0.105535
-1911.21,-479.17,-0.495469,-0.0598995
706.247,-1517.96,0.206759,-0.19053
2095.77,1073.7,0.29076,0.137742
822.673,-129.715,0.123633,-0.0165761
1767.68,-1302.85,0.411279,-0.161534
54.9894,31.6094,0.223874,0.00392459
1344.82,918.147,0.237106,0.117342
1928.54,-238.868,0.416359,-0.0308693
-1863.15,-1687.96,-0.212875,-0.215462
-748.553,223.458,0.00446662,0.0280261
1830.22,-525.029,0.333116,-0.0679431
555.458,1273.99,0.477832,0.129128
-832.415,1049.22,-0.00138964,0.131634
3549.98,1361.81,1.06381,0.141558
-286.472,-1593.23,-0.0962715,-0.202821
-406.051,-1610.21,-0.0757166,-0.205669
-696.041,588.147,-0.423935,0.0658706
689.619,-844.916,0.1579,-0.107592
563.573,1360.3,0.0371223,0.173361
1365.02,-542.805,0.18457,-0.0694283
441.493,-783.981,0.0423581,-0.100068
-456.1,-1126.93,0.128215,-0.136899
177.056,-640.246,0.153849,-0.0802418
-1698.38,-127.312,-0.204629,-0.0162449
2327.66,1280.79,0.562991,0.154551
126.649,1302.98,-0.0657789,0.164783
584.779,-1672.68,0.357473,-0.189503
-1899.27,1194.9,-0.294264,0.1528
-738.289,661.863,-0.104846,0.0845714
1246.3,-526.624,0.148956,-0.067151
1545.97,1561.25,0.187876,0.19935
1684.84,1158.96,0.162196,0.146727
-340.63,-1561.03,-0.0593941,-0.199512
1160.29,304.138,0.157865,0.0389401
-787.963,1583.57,-0.228041,0.197788
-119.357,-1560.86,-0.415625,-0.155518
962.455,552.474,0.0242919,0.0691311
-1369.38,916.91,-0.162517,0.116975
-1359.29,-17.8283,-0.0617599,-0.00210038
188.901,-385.546,0.00516228,-0.0492062
1470.68,37.874,0.376887,0.00465516
-1825.08,-1697.66,-0.194479,-0.216419
1348.86,389.74,0.164244,0.0497688
-826.804,-1016.75,-0.131282,-0.129982
-150.463,-1646.74,0.0197972,-0.209789
99.7507,-409.235,-0.19516,-0.0492524
-402.07,55.3455,0.0176793,0.00704422
-1579.81,-1130.07,-0.239786,-0.144587
1688.18,-1619.98,0.305183,-0.205271
-2264.5,256.304,-0.448331,0.0338695
-139.773,320.018,0.143229,0.0396101
-422.545,-263.941,-0.0658766,-0.0337592
-677.854,735.983,-0.098353,0.0941138
562.361,-666.653,0.0209777,-0.0846788
-1925.52,-119.119,-0.234871,-0.0151944
-670.741,-1261.79,-0.0674144,-0.161107
-29.6791,133.521,0.22173,0.016048
1646.58,-391.779,0.228523,-0.0502409
1979.14,-461.63,0.298484,-0.0598079
1665.07,579.71,0.243794,0.0744586
542.549,-1521.74,0.0305017,-0.194069
2373.54,1053.31,0.400701,0.136809
-1791.26,-904.676,-0.303408,-0.116186
-720.966,-130.625,-0.0738664,-0.0167078
-362.546,844.367,-0.0355122,0.107852
-665.083,540.969,-0.111557,0.0690955
-1723.07,336.191,-0.210181,0.0428359
869.869,-1457.18,-0.0100328,-0.182166
1283.07,-446.55,0.107044,-0.0563802
-1763.65,1630.59,-0.315415,0.207395
149.453,-1526.94,0.00235089,-0.195128
1330.72,265.384,0.277806,0.0338972
2259.85,1025.72,0.327884,0.132281
431.481,-527.003,-0.2111,-0.0603409
352.251,-1116.33,0.00861687,-0.14231
-3084.93,-1042.54,-0.846695,-0.132512
-865.067,-1442.43,-0.0244525,-0.181856
-361.899,-1316.01,-0.120711,-0.167178
-1123.01,-1136.26,-0.104214,-0.144606
1548.53,499.16,0.15516,0.0630882
849.323,1286.81,0.130382,0.164416
-1497.47,850.974,-0.202501,0.108803
1858.14,1121.99,0.729195,0.10839
-1029.12,-842.212,-0.101011,-0.107208
526.826,1399.73,0.170724,0.176736
-516.717,-1473.63,-0.054528,-0.188209
-448.052,-1274.05,-0.290404,-0.152277
-1918.6,39.1612,-0.253645,0.00502375
3542.36,1139.48,0.843984,0.178225
1435.69,774.281,0.413634,0.0948206
694.306,-1404.82,0.102296,-0.179506
-526.759,200.551,-0.0379641,0.0256069
-303.515,1481.64,-0.221513,0.180413
1458.09,-897.844,0.539588,-0.10131
649.226,1150.33,-0.118057,0.138104
2136.32,-1216.58,0.282364,-0.15565
430.263,-414.597,0.240799,-0.051007
187.444,352.91,0.0356484,0.045118
1474.63,-1074.9,0.225831,-0.137645
102.508,1050.64,0.0668599,0.133865
302.102,1718.89,0.0112809,0.219256
-663.066,-1342.86,-0.0681143,-0.171474
178.275,329.821,0.0333857,0.0421338
-265.969,-1702.4,0.0301419,-0.21597
-1232.52,-872.529,-0.165987,-0.111593
2240.74,1533.31,0.542988,0.182066
2623.47,229.927,0.714833,0.0299114
-661.344,-789.55,-0.148313,-0.100594
-943.029,-1204.21,0.0416094,-0.147277
-2296.07,43.7155,-0.356358,0.00576677
2709.48,-1538.73,0.852031,-0.14308
-1313.58,643.076,-0.206473,0.0822791
2186.19,325.716,0.376252,0.0428913
-1299.26,38.2914,-0.222064,0.0048358
2284.47,1709.39,0.465445,0.211483
437.629,-322.195,0.139254,-0.0408917
-1739.81,1538.05,-0.585637,0.165496
-1432.28,1167.48,-0.192863,0.149209
-862.028,598.281,-0.0233854,0.0753006
2706.19,-90.2637,0.633058,-0.0127371
563.107,-122.82,-0.039066,-0.0152608
1534.99,-1600.7,0.214917,-0.204498
-855.059,-1458.55,-0.187527,-0.185358
-765.319,1228.69,-0.338867,0.145885
-3008.19,1652.73,-0.733419,0.168189
204.538,-1499.46,0.101153,-0.190036
69.0829,-1058.35,-0.278051,-0.120424
-257.257,305.615,-0.00853556,0.0390172
716.607,1175.12,-0.000788326,0.148054
-448.814,-199.109,-0.0685167,-0.0254304
186.312,-1302.49,-0.169268,-0.15816
-76.9148,-535.84,-0.043765,-0.0684216
421.746,1144.38,-0.143482,0.138129
747.902,-917.271,0.505185,-0.0950593
-2249.49,1587.02,-0.326356,0.202122
-1358.75,-1138.58,-0.265262,-0.144967
-182.171,-427.074,0.133377,-0.0527207
172.035,450.51,0.0119349,0.0575137
1009.28,-113.783,0.0393774,-0.0141689
-1333.48,-18.6469,-0.157356,-0.00236216
825.519,-852.335,0.09123,-0.108786
510.962,1026.09,0.0886048,0.131051
1193.75,-1087.44,0.161371,-0.139038
-1138.01,-980.466,-0.163366,-0.125339
-476.59,711.786,-0.17078,0.0897623
-1590.96,1348.13,-0.347845,0.168404
-1771.51,717.082,-0.280822,0.0921517
-244.472,291.666,-0.226014,0.0356893
-1314.51,-524.259,-0.139959,-0.0666405
-373.034,1488.35,0.250207,0.165205
-1728.51,-635.213,-0.379258,-0.0808991
-405.878,1449.93,0.359332,0.140701
561.715,243.749,0.0899616,0.0311553
-2368.49,274.599,-0.528061,0.036185
-541.267,-260.484,-0.293824,-0.0315982
-3594.56,-1471.17,-1.04813,-0.151958
1146.84,-452.523,0.115128,-0.0574723
1036.79,-327.599,0.185896,-0.0419054
-223.508,-1446.03,-0.170595,-0.180154
2147.55,-1662.81,0.314204,-0.211691
-1803.58,1400.9,-0.439652,0.169962
-1236.99,-1425.95,-0.175125,-0.182268
-763.443,-1390.49,-0.193302,-0.176101
-1317.53,1380.52,-0.138716,0.176201
-1396.99,-453.216,-0.0897488,-0.056326
-872.217,1698.72,-0.19064,0.215057
2153.27,828.038,0.337003,0.107291
1139.07,747.981,0.171671,0.0957058
2175.82,1576.47,0.304819,0.201368
-1418.67,1713.54,-0.229622,0.218774
2390.61,700.491,0.38028,0.092427
-1058.51,1079.7,-0.166763,0.137993
-997.24,-1656.91,-0.203374,-0.210599
2365.73,1526.34,0.693625,0.162626
-1175.52,309.659,-0.110162,0.0393681
1412.75,352.209,0.121456,0.0443503
-606.826,-539.178,-0.26623,-0.0663965
-745.882,317.333,-0.0591226,0.0404191
-1766.76,1706.26,-0.402703,0.210618
-1318.52,-367.578,-0.11079,-0.0463743
2272.36,218.218,0.329274,0.0285243
-618.164,-400.713,-0.407406,-0.0452173
-40.6159,1587.77,0.00582269,0.202957
739.345,45.9279,-0.0180145,0.00580853
296.263,947.607,0.0499076,0.121141
-613.805,85.232,0.0161872,0.0107204
992.718,-499.823,0.172831,-0.0639836
-192.4,284.546,0.0109675,0.0363024
-658.342,-1023.69,-0.0561225,-0.130557
770.357,-791.528,0.132835,-0.101172
1490.88,1256.07,0.349658,0.157017
-780.709,1288.51,-0.0466865,0.163891
146.426,-658.874,0.116213,-0.0832275
1306.64,1363.21,0.234566,0.173745
2691.83,424.006,0.560275,0.0591425
1880.02,1326.67,0.225608,0.169318
681.486,285.42,0.0659644,0.0363947
2253.15,325.147,0.450769,0.0429303
-120.424,-1022.28,0.0241761,-0.130401
1767.05,1221.2,0.215624,0.155919
-1455.88,-1045.03,-0.146102,-0.132785
165.443,221.297,0.0107548,0.0282817
-3312.8,1323.16,-0.865249,0.159304
197.124,137.734,0.0846183,0.0175544
1100.44,278.783,0.162874,0.0356623
480.38,-683.249,-0.168558,-0.0804309
1467.22,-9.33346,0.271056,-0.00128933
-1465.34,871.563,-0.141387,0.110449
-343.165,1048.77,-0.0742549,0.133935
-80.3128,1028.59,0.0369474,0.131062
193.969,875.807,0.044736,0.111915
-1075,-480.329,0.0251447,-0.0578947
757.879,-1537.45,0.129227,-0.196225
-708.311,-808.914,-0.0643296,-0.103109
-718.863,-610.187,-0.171553,-0.0776208
1318.72,-1556.77,0.221994,-0.198453
-1618.48,-264.06,-0.19611,-0.0336505
-1773.27,-679.787,-0.508356,-0.0823809
1200.08,1598,0.137649,0.203884
-181.656,1309.26,-0.0646941,0.166788
343.457,-1258.17,-0.371074,-0.122633
3086.28,-742.433,0.978629,-0.0908982
174.023,-807.334,0.0932839,-0.102638
-1661.15,712.638,-0.22892,0.091335
2135.11,-253.888,0.297433,-0.0328432
-321.736,-517.542,0.00698756,-0.0658953
112.808,-1463.44,0.032482,-0.186829
85.9246,1455.48,0.179812,0.179046
-91.7298,885.61,-0.0544191,0.112866
-1687.96,748.361,-0.302767,0.0959656
482.393,-1172.01,0.18739,-0.147113
768.338,1463.61,-0.0064955,0.183885
-2643.33,-1366.08,-0.744379,-0.151085
1104.37,-46.1598,-0.034319,-0.00539639
1485.79,509.559,0.230141,0.0654006
-1156.37,-105.516,-0.277977,-0.0134722
-444.303,-1323.39,-0.309391,-0.156105
659.543,226.188,0.217439,0.0284731
-259.478,1381.87,-0.0419961,0.176528
-213.514,447.6,-0.201487,0.0551189
1747.57,1556.03,0.206508,0.198625
706.52,-17.5,-0.169997,-0.00172324
306.871,395.391,0.00592109,0.0503863
1870.37,1009.17,0.219409,0.128382
726.147,-224.974,0.108658,-0.0287416
-875.997,640.433,-0.400326,0.0747529
-52.3226,-602.421,-0.0531326,-0.0767517
-2123.61,7.57806,-0.358591,0.000923016
-1097.93,-1336,0.0100457,-0.164235
-658.209,-552.132,-0.0641274,-0.0703954
-1218.28,1358.17,-0.102685,0.172865
-1168.4,-764.091,-0.130727,-0.0974226
-1677.25,-462.851,-0.202474,-0.0589168
1071.08,-1665.25,0.163602,-0.212608
1757.94,-316.904,0.20753,-0.0403051
-1105.19,-706.237,-0.0016487,-0.0866417
-546.085,-1485.46,0.180114,-0.171928
3423.24,854.778,0.83934,0.132552
1043.56,170.046,0.0222154,0.0211113
94.8619,105.929,0.393071,0.0112346
-2166.93,-1088.12,-0.375075,-0.140066
-1967.97,-1433.02,-0.330908,-0.182662
1425.42,10.4437,0.266213,0.00128707
1006.18,-1331.11,0.166421,-0.169934
-423.898,555.066,-0.0431444,0.0708785
-1445.95,-230.27,-0.205141,-0.0295684
58.655,-103.156,-0.0229555,-0.0131056
-1082.74,-1598.17,-0.432859,-0.182617
-2511.93,269.749,-0.586951,0.0359234
-1125.92,1699.07,-0.127949,0.216761
-275.002,-542.937,0.022698,-0.0690628
1811.09,-1106.25,0.323728,-0.141563
1048.44,311.374,0.258556,0.0394439
-774.894,1396.16,-0.0413492,0.177523
-646.467,-344.422,0.139917,-0.0404061
-216.296,-33.3143,-0.0731015,-0.00431385
-1077.23,481.729,-0.502211,0.0533143
2864.6,-900.208,0.696051,-0.12066
-899.553,487.663,-0.123806,0.0623978
-3064.91,24.3929,-0.649191,0.0035707
1601.46,1692.49,0.233445,0.216469
2159.83,384.447,0.516396,0.0493772
1508.05,-949.722,0.0676682,-0.116479
-2682.26,72.5235,-0.617727,0.0098889
-365.632,112.95,-0.160028,0.0142013
1482.25,-1684.56,0.149455,-0.214679
2314.29,-324.947,0.688716,-0.0395861
685.919,-1073.05,0.0774082,-0.136996
-2060.58,1318.98,-0.284691,0.168597
92.0518,636.608,0.00316352,0.0813121
-2055.62,-51.7002,-0.549225,-0.00666368
928.164,-1414.87,-0.117597,-0.166279
431.626,-1054.2,0.212555,-0.130996
2010.93,125.865,0.236573,0.0158902
-209.143,-288.775,-0.395297,-0.0306409
913.241,-1098.8,0.0929085,-0.140141
-1652.93,-1477.97,-0.234981,-0.189018
-518.922,155.668,-0.0307684,0.0198393
-1548.49,-335.853,-0.174221,-0.0426872
2364.88,-994.06,0.761589,-0.108218
-3194.72,374.306,-0.755241,0.0575637
755.944,-1493.59,0.0681144,-0.190617
-1588.8,-829.884,-0.224752,-0.106291
448.721,1119.5,-0.103862,0.137685
-48.5415,-1397.79,-0.0703181,-0.177831
-1996.89,-487.263,-0.277294,-0.0627678
-2358.21,-311.54,-0.441141,-0.0418594
-638.87,-1409.27,0.0616954,-0.174131
-632.328,-1127.58,-0.177617,-0.142718
589.922,-331.595,0.0857903,-0.0423751
-1817.24,-164.42,-0.208725,-0.0208639
-2103.16,1652.12,-0.29468,0.210866
59.3579,-792.898,0.0279196,-0.101227
493.456,178.969,-0.0572641,0.0223225
-464.715,971.215,-0.23151,0.119806
-2750.39,327.189,-0.643019,0.0453109
-1937.34,1699.15,-0.232058,0.217121
-1229.72,907.379,0.0139129,0.109628
-415.24,626.95,-0.191659,0.0783865
746.852,-592.255,0.248702,-0.074062
2624.22,-807.638,0.66127,-0.104267
869.179,-1720.52,0.269002,-0.212211
-788.929,-127.281,-0.0839758,-0.016289
-313.777,-585.208,-0.153526,-0.0737831
-1056.99,-771.338,-0.234095,-0.0981006
-2050.95,-1085.59,-0.248389,-0.138294
-1138.23,-947.878,-0.118259,-0.120762
-1483.03,847.526,-0.173124,0.108077
-2071.27,-1049.42,-0.618705,-0.121005
-1561.77,-1288.82,-0.352831,-0.161743
-885.034,1243.9,0.128869,0.145834
2017.64,-1230.66,0.518243,-0.148717
-1283.53,981.276,-0.56127,0.104334
1091.29,624.251,0.112593,0.0794734
1848.16,1596.7,0.534048,0.184874
222.348,-595.58,0.010822,-0.0760667
266.63,-1091.44,0.00768886,-0.139272
1739.65,1357.82,0.268156,0.173491
-3113.52,409.918,-0.885493,0.0563605
1006.56,-1347.1,-0.0356244,-0.165184
782.238,-693.443,0.0374534,-0.0877605
1235.52,789.704,0.347511,0.0979968
32.2405,739.125,0.0279422,0.0943316
64.9784,954.193,-0.136075,0.118619
658.577,-115.552,0.0619571,-0.0147177
799.391,-1223.34,0.271888,-0.151336
-1112.96,1591.05,0.0285926,0.192702
627.729,906.633,0.126243,0.115762
